TDI Format 2.0	index	value	stage	curve_fit:Ic	curve_fit:Ic_err	curve_fit:Rn	curve_fit:Rn_err	counter:Value
plot_trace_2.class{str}='stoner_measurement.plugins.command.plot_trace:PlotTraceCommand'	160.0	1.0	1.0	1.5645068143062675e-05	4.061319621897506e-06	0.005002122926170531	5.067353470110245e-06	1.0
plot_trace_2.instance_name{str}='plot_trace_2'	161.0	0.9749999999999999	1.0	1.778547752015769e-05	2.287973551390607e-06	0.004995240308434502	5.016608747523532e-06	0.9749999999999999
plot_trace_2.trace_key{str}='curve_fit:initial_fit'	162.0	0.95	1.0	2.9157527374266008e-05	3.2808991265756163e-06	0.005000808114014023	5.158780178179635e-06	0.95
plot_trace_2.column_key{str}=''	163.0	0.9249999999999998	1.0	5.125034804734553e-05	2.7500216396982132e-06	0.004994944699125408	5.096557715739545e-06	0.9249999999999998
plot_trace_2.transpose{bool}=True	164.0	0.8999999999999999	1.0	6.287615059838073e-05	2.539041781857455e-06	0.005003726632790075	5.294570753132264e-06	0.8999999999999999
plot_trace_2.advanced_mode{bool}=False	165.0	0.875	1.0	6.47317180081359e-05	2.0173753426518296e-06	0.004990725053142779	4.8637035883526965e-06	0.875
plot_trace_2.x_expr{str}="dummy.data['Dummy'].x"	166.0	0.8499999999999999	1.0	8.72557249007076e-05	2.2585513304170215e-06	0.005003241555693615	5.157697711008288e-06	0.8499999999999999
plot_trace_2.y_expr{str}="dummy.data['Dummy'].x"	167.0	0.825	1.0	9.917076848572293e-05	1.294247808205354e-06	0.005000917483825649	5.0906543801831306e-06	0.825
plot_trace_2.title_expr{str}="'plot'"	168.0	0.7999999999999998	1.0	0.0001180914494233769	1.941516714053515e-06	0.004998910070337689	5.368844453038645e-06	0.7999999999999998
plot_trace_2.x_axis_name{str}='bottom'	169.0	0.7749999999999999	1.0	0.0001331050105179883	1.8612929777566974e-06	0.0049968499641956845	5.0993056129026085e-06	0.7749999999999999
plot_trace_2.y_axis_name{str}='left'	170.0	0.75	1.0	0.00015271304054010593	1.5457926710113268e-06	0.005001351267359734	5.042622394212075e-06	0.75
plot_trace_3.type{str}='command'	171.0	0.7249999999999999	1.0	0.00016674285258225376	1.8046714409149834e-06	0.005006440257709905	5.097684368679242e-06	0.7249999999999999
plot_trace_3.class{str}='stoner_measurement.plugins.command.plot_trace:PlotTraceCommand'	172.0	0.7	1.0	0.00018587716550176543	1.8616966827980454e-06	0.004992684593125491	5.464583917394668e-06	0.7
plot_trace_3.instance_name{str}='plot_trace_3'	173.0	0.6749999999999998	1.0	0.00019952660988061698	1.5221220329353487e-06	0.005000741350126431	5.245224598756828e-06	0.6749999999999998
plot_trace_3.trace_key{str}='curve_fit:best_fit'	174.0	0.6499999999999999	1.0	0.00022292688906351928	1.3063826790119998e-06	0.005002140808699798	5.609032418159627e-06	0.6499999999999999
plot_trace_3.column_key{str}=''	175.0	0.625	1.0	0.00024020442975138134	1.487598393287556e-06	0.0050091430292149635	5.11123400032613e-06	0.625
plot_trace_3.transpose{bool}=True	176.0	0.5999999999999999	1.0	0.0002531088834093918	1.450639619929261e-06	0.005007213193466626	5.391422631699991e-06	0.5999999999999999
plot_trace_3.advanced_mode{bool}=False	177.0	0.575	1.0	0.0002674100315405584	1.201372490427691e-06	0.004992329527831675	5.324882389319309e-06	0.575
plot_trace_3.x_expr{str}="dummy.data['Dummy'].x"	178.0	0.5499999999999998	1.0	0.00028825452214757967	1.3915763009419251e-06	0.00500142944365279	5.376687056330899e-06	0.5499999999999998
plot_trace_3.y_expr{str}="dummy.data['Dummy'].x"	179.0	0.5249999999999999	1.0	0.0003018653027447241	1.3136311389460516e-06	0.0049917311977288855	5.445140091030738e-06	0.5249999999999999
plot_trace_3.title_expr{str}="'plot'"	180.0	0.5	1.0	0.0003207926387535081	1.6498250883476668e-06	0.0049879407552469775	5.818777645327823e-06	0.5
plot_trace_3.x_axis_name{str}='bottom'	181.0	0.4750000000000001	1.0	0.00033583040420337077	1.5308748476089006e-06	0.004993191287396658	5.742495814505849e-06	0.4750000000000001
plot_trace_3.y_axis_name{str}='left'	182.0	0.44999999999999973	1.0	0.0003532978737898359	1.1978303472604602e-06	0.005003860525948242	5.201691193609915e-06	0.44999999999999973
curve_fit:Ic{float}=0.0005036620091485465	183.0	0.4249999999999998	1.0	0.00036344193685425264	1.4197550929772229e-06	0.005002339527622758	5.6136572146481845e-06	0.4249999999999998
curve_fit:Ic_err{float}=1.0484908777824332e-06	184.0	0.3999999999999999	1.0	0.00038147196649691503	1.2286445968902498e-06	0.004992410982825593	5.663958124026841e-06	0.3999999999999999
curve_fit:Rn{float}=0.005004098117082209	185.0	0.375	1.0	0.0003919607239629543	1.4361904264264545e-06	0.0050016188098332475	5.955145451161779e-06	0.375
curve_fit:Rn_err{float}=6.091794646936155e-06	186.0	0.3500000000000001	1.0	0.0004071798934852718	1.288251273055807e-06	0.005003042496671088	5.558903735232923e-06	0.3500000000000001
counter:Value{float}=0.0	187.0	0.32499999999999973	1.0	0.00041773749118466087	1.542871162801587e-06	0.0050141307766985626	6.185778361593784e-06	0.32499999999999973
	188.0	0.2999999999999998	1.0	0.0004261558118548356	1.076269004799292e-06	0.0049986768339879036	5.6475307052043395e-06	0.2999999999999998
	189.0	0.2749999999999999	1.0	0.0004391371765820012	1.1862075520411883e-06	0.005006754499533525	5.7430965083899305e-06	0.2749999999999999
	190.0	0.25	1.0	0.0004488216882774041	1.390926478399972e-06	0.005002387964596815	5.876838468691968e-06	0.25
	191.0	0.2250000000000001	1.0	0.0004572265321841098	1.0176023467572507e-06	0.004994007961958623	5.910866475355933e-06	0.2250000000000001
	192.0	0.19999999999999973	1.0	0.00046525979847556376	1.3532236982442195e-06	0.004999439019393656	5.939952495500799e-06	0.19999999999999973
	193.0	0.17499999999999982	1.0	0.00047717126032088933	1.455990307995317e-06	0.005002656226759793	6.0690003326051735e-06	0.17499999999999982
	194.0	0.1499999999999999	1.0	0.00048201283473248987	1.3397333837631508e-06	0.005005436086186122	6.140024409131094e-06	0.1499999999999999
	195.0	0.125	1.0	0.00048733882994540247	1.0958591180028072e-06	0.00499313835873194	6.10565397249003e-06	0.125
	196.0	0.09999999999999964	1.0	0.0004898687698272759	8.135192834172597e-07	0.004999042130872723	5.8015912491087925e-06	0.09999999999999964
	197.0	0.07499999999999973	1.0	0.0004921568831864989	1.575020357773534e-06	0.004997537426156844	6.5795878329360396e-06	0.07499999999999973
	198.0	0.04999999999999982	1.0	0.0005018555474559419	1.1306963885537985e-06	0.004998849194591823	5.9607565642667e-06	0.04999999999999982
	199.0	0.02499999999999991	1.0	0.0004996089620807463	1.3001282354288057e-06	0.00501108466953666	6.3441026156091e-06	0.02499999999999991
	200.0	0.0	1.0	0.000502893184969998	1.083549686920369e-06	0.005007734384609947	6.016401011750229e-06	0.0
	201.0	-0.025000000000000355	1.0	0.0005026038847705769	1.0722777164052853e-06	0.005010959406904363	5.868409189186158e-06	-0.025000000000000355
	202.0	-0.050000000000000266	1.0	0.0005003991909352503	1.1392526013192634e-06	0.005002613678715942	5.688251438845112e-06	-0.050000000000000266
	203.0	-0.07500000000000018	1.0	0.0004941189183859051	1.5699955661021634e-06	0.004996709156377429	6.766236891384578e-06	-0.07500000000000018
	204.0	-0.10000000000000009	1.0	0.000492311200540056	1.5301011583187645e-06	0.0050172661938209335	6.431986077528968e-06	-0.10000000000000009
	205.0	-0.125	1.0	0.0004881172052520607	1.0016488637285368e-06	0.005010815151447994	5.906031838253467e-06	-0.125
	206.0	-0.15000000000000036	1.0	0.00048236619940947523	1.3567635025968813e-06	0.005000465580609342	6.266400472319618e-06	-0.15000000000000036
	207.0	-0.17500000000000027	1.0	0.0004738717069773814	8.690582825992052e-07	0.00500696004437525	5.854499277114326e-06	-0.17500000000000027
	208.0	-0.20000000000000018	1.0	0.00046846936368551666	1.290269880308978e-06	0.005001870247718274	6.165359393493304e-06	-0.20000000000000018
	209.0	-0.2250000000000001	1.0	0.0004624290849300225	1.5812333933221873e-06	0.005014285815858505	6.591171953399442e-06	-0.2250000000000001
	210.0	-0.25	1.0	0.00045039781821447003	1.3210330386157181e-06	0.005001367409439415	5.7729369251000586e-06	-0.25
	211.0	-0.27500000000000036	1.0	0.0004402990034556942	1.174151703913504e-06	0.004989954421646627	5.97579467197193e-06	-0.27500000000000036
	212.0	-0.30000000000000027	1.0	0.0004307312550559953	1.498752067467814e-06	0.0049956597875574415	5.895597742762023e-06	-0.30000000000000027
	213.0	-0.3250000000000002	1.0	0.00041501969728060715	5.952047168090322e-07	0.0049962061358345385	5.48164100306997e-06	-0.3250000000000002
	214.0	-0.3500000000000001	1.0	0.00040672374588234965	1.2814636495527662e-06	0.004997753706567676	5.454618950397292e-06	-0.3500000000000001
	215.0	-0.375	1.0	0.00039171462360992144	1.3873763879443346e-06	0.004998514209678494	5.713131713531364e-06	-0.375
	216.0	-0.40000000000000036	1.0	0.00038075638333565895	1.2916269763036523e-06	0.00500239205910044	5.7848224075023995e-06	-0.40000000000000036
	217.0	-0.42500000000000027	1.0	0.0003640615401487032	1.450580246485172e-06	0.004999181156830103	5.824180486476978e-06	-0.42500000000000027
	218.0	-0.4500000000000002	1.0	0.0003518132467257256	1.3796471974972305e-06	0.00500718905040503	5.67805532219704e-06	-0.4500000000000002
	219.0	-0.4750000000000001	1.0	0.0003356468558445187	1.511980962899478e-06	0.005000285133253519	5.6551408713413365e-06	-0.4750000000000001
	220.0	-0.5	1.0	0.00032464370226972447	1.4018979514851412e-06	0.005001938049342969	5.446920670991968e-06	-0.5
	221.0	-0.5250000000000004	1.0	0.00030579159713002834	8.92184044858411e-07	0.0049942487483021335	5.500737788051178e-06	-0.5250000000000004
	222.0	-0.5500000000000003	1.0	0.00028887251157340107	1.43186421915202e-06	0.005002756028985969	5.675537190450472e-06	-0.5500000000000003
	223.0	-0.5750000000000002	1.0	0.00026927032654794564	9.349475048448882e-07	0.0050043474823538055	5.356865911336348e-06	-0.5750000000000002
	224.0	-0.6000000000000001	1.0	0.0002546362984618636	1.417255938516251e-06	0.005004695612757948	5.687576927075537e-06	-0.6000000000000001
	225.0	-0.625	1.0	0.00023953377752095685	1.746448168357399e-06	0.004996626254870942	5.859179799319328e-06	-0.625
	226.0	-0.6500000000000004	1.0	0.00021997030049004086	1.4774297394564229e-06	0.0050048980008282245	5.198284798458976e-06	-0.6500000000000004
	227.0	-0.6750000000000003	1.0	0.00020156477356782362	1.35176048920058e-06	0.004998214178160648	5.338574658558275e-06	-0.6750000000000003
	228.0	-0.7000000000000002	1.0	0.00018393267486431234	9.250701345608813e-07	0.004993625102703776	5.3926039237254115e-06	-0.7000000000000002
	229.0	-0.7250000000000001	1.0	0.00017275991350760534	1.3736308510464118e-06	0.005001493036530904	5.473053093376894e-06	-0.7250000000000001
	230.0	-0.75	1.0	0.0001575666257221122	1.9646065144482637e-06	0.005006234192996569	5.4328363848995445e-06	-0.75
	231.0	-0.7750000000000004	1.0	0.00013685273694442486	1.4163309848908725e-06	0.0049949351784606775	5.022764344201796e-06	-0.7750000000000004
	232.0	-0.8000000000000003	1.0	0.000119613613038406	1.691492069928274e-06	0.005000609051775279	5.199049119402285e-06	-0.8000000000000003
	233.0	-0.8250000000000002	1.0	0.0001006534809238746	2.2039095340282014e-06	0.005001874692524059	5.176980481926643e-06	-0.8250000000000002
	234.0	-0.8500000000000001	1.0	8.97722391723461e-05	1.9501423448101024e-06	0.005003676792830636	5.210168981136465e-06	-0.8500000000000001
	235.0	-0.875	1.0	7.521764632890697e-05	2.2011182842477354e-06	0.004992340280278297	4.987912564063858e-06	-0.875
	236.0	-0.9000000000000004	1.0	5.8318324554034384e-05	2.3579046493875486e-06	0.005000728822152658	5.135971193166168e-06	-0.9000000000000004
	237.0	-0.9250000000000003	1.0	4.3923574487715353e-05	2.2668294145989017e-06	0.004998455248989472	4.960514499831768e-06	-0.9250000000000003
	238.0	-0.9500000000000002	1.0	2.5088049920360368e-05	3.3502698646170862e-06	0.005006886125518949	4.852841744017704e-06	-0.9500000000000002
	239.0	-0.9750000000000001	1.0	1.9208924300074013e-05	3.4586556895407426e-06	0.005003098594817025	5.018702978635307e-06	-0.9750000000000001
	240.0	-1.0	1.0	2.2466091848801464e-05	3.312246671045464e-06	0.004999941023798566	5.058901585839028e-06	-1.0
	241.0	-1.0250000000000004	1.0	2.248239048989687e-05	3.2894371694880717e-06	0.004998445821839438	5.034122444001111e-06	-1.0250000000000004
	242.0	-1.0500000000000003	1.0	2.8800210695479806e-05	3.5194301278864113e-06	0.004996995807532222	5.338262184569358e-06	-1.0500000000000003
	243.0	-1.0750000000000002	1.0	4.775027933075403e-05	2.7015854045375924e-06	0.004999874147152425	5.443278072464777e-06	-1.0750000000000002
	244.0	-1.1	1.0	4.235295037584795e-05	2.7766398696185135e-06	0.004997137930054222	5.1158744441490935e-06	-1.1
	245.0	-1.125	1.0	5.712747594722089e-05	2.6110233625399076e-06	0.005009438071873106	5.214222381750642e-06	-1.125
	246.0	-1.1500000000000004	1.0	6.359977870578133e-05	2.3229990457587355e-06	0.0050103406875423116	5.09891588280106e-06	-1.1500000000000004
	247.0	-1.1750000000000003	1.0	7.852962398512796e-05	1.5785214714096676e-06	0.0050015354928994735	5.173688629268351e-06	-1.1750000000000003
	248.0	-1.2000000000000002	1.0	7.662961174821998e-05	1.914237376121914e-06	0.004993127428141712	4.8135983626444326e-06	-1.2000000000000002
	249.0	-1.225	1.0	8.554697410201499e-05	1.3099008970502728e-06	0.005009154282276762	5.150827936871179e-06	-1.225
	250.0	-1.25	1.0	9.628641143349091e-05	1.995646225390101e-06	0.004992383063839012	5.2868573697994254e-06	-1.25
	251.0	-1.2750000000000004	1.0	9.67062025404425e-05	1.827850989397788e-06	0.004998126037103331	5.002230844522564e-06	-1.2750000000000004
	252.0	-1.3000000000000003	1.0	0.0001044904345478435	1.7449993196663437e-06	0.00500362682304628	5.15216898966877e-06	-1.3000000000000003
	253.0	-1.3250000000000002	1.0	0.00010095118254363676	2.1342571717207223e-06	0.00499755041351608	5.072700170705322e-06	-1.3250000000000002
	254.0	-1.35	1.0	0.00010371485448754348	1.8130421228001376e-06	0.005001059849104925	5.017534198396381e-06	-1.35
	255.0	-1.375	1.0	0.000109883481273075	1.950501792741524e-06	0.004997791217172908	5.114197017474289e-06	-1.375
	256.0	-1.4000000000000004	1.0	0.00010927291233972707	2.037271811525937e-06	0.00500255643462185	5.185602730482432e-06	-1.4000000000000004
	257.0	-1.4250000000000003	1.0	0.00011300132968732408	1.5153261763787933e-06	0.004998890558768863	5.1485314112727264e-06	-1.4250000000000003
	258.0	-1.4500000000000002	1.0	0.00010903488466736775	2.000060353836988e-06	0.004992678807162442	5.024470459285002e-06	-1.4500000000000002
	259.0	-1.475	1.0	0.00010883925218133504	2.065908937894515e-06	0.00499203975930956	5.144992495800699e-06	-1.475
	260.0	-1.5	1.0	0.0001108821242971786	1.917102189776292e-06	0.004999048487388628	5.332227877946845e-06	-1.5
	261.0	-1.5250000000000004	1.0	0.00010232437232092259	1.943373827564734e-06	0.005007146171527956	4.940816267794832e-06	-1.5250000000000004
	262.0	-1.5499999999999998	1.0	0.00010072746542654511	2.1587709825945167e-06	0.0050004605696646115	5.084810670638549e-06	-1.5499999999999998
	263.0	-1.5750000000000002	1.0	0.00010621656333014628	1.3651688933275313e-06	0.004995621904138477	5.179314329109788e-06	-1.5750000000000002
	264.0	-1.6000000000000005	1.0	9.666876587575044e-05	1.9737522747135697e-06	0.005001209872039594	5.39124989594202e-06	-1.6000000000000005
	265.0	-1.625	1.0	9.364743041424317e-05	2.114108497436726e-06	0.0050012401254606546	4.854743730013883e-06	-1.625
	266.0	-1.6500000000000004	1.0	8.758399465671424e-05	2.2898273495385394e-06	0.00500479140015297	5.317748334224088e-06	-1.6500000000000004
	267.0	-1.6749999999999998	1.0	8.097366546079859e-05	2.1445730505038627e-06	0.004993304186297845	4.833076787025698e-06	-1.6749999999999998
	268.0	-1.7000000000000002	1.0	8.168943265348834e-05	2.186664508121034e-06	0.004995762509937574	5.1356985459750306e-06	-1.7000000000000002
	269.0	-1.7250000000000005	1.0	7.397124790510321e-05	2.4288314077242492e-06	0.005006537071713031	5.1483343587690685e-06	-1.7250000000000005
	270.0	-1.75	1.0	6.569020888599245e-05	1.8703355513703228e-06	0.005002902674540029	5.104079381835403e-06	-1.75
	271.0	-1.7750000000000004	1.0	6.360536823889779e-05	2.413312437591907e-06	0.004998733712241111	5.286104880315264e-06	-1.7750000000000004
	272.0	-1.7999999999999998	1.0	5.597267699490384e-05	1.1477650487990986e-06	0.005004859450535819	4.886230214124419e-06	-1.7999999999999998
	273.0	-1.8250000000000002	1.0	4.3243228579547454e-05	2.5583229590216405e-06	0.005007518954351539	5.153420016825041e-06	-1.8250000000000002
	274.0	-1.8500000000000005	1.0	4.832469053102654e-05	2.4298544197738503e-06	0.005002205918501589	5.190258008263221e-06	-1.8500000000000005
	275.0	-1.875	1.0	3.609730311134234e-05	1.8877795413453643e-06	0.005011795223971877	5.1417092123444885e-06	-1.875
	276.0	-1.9000000000000004	1.0	2.89380432957363e-05	3.298192615337287e-06	0.005000847296051912	5.071614792231533e-06	-1.9000000000000004
	277.0	-1.9249999999999998	1.0	3.1174002665054257e-05	2.5954867031203974e-06	0.004993163778909733	5.409146154974869e-06	-1.9249999999999998
	278.0	-1.9500000000000002	1.0	2.7117473843816196e-05	2.6555918526576136e-06	0.0049907154950170445	5.10195770339994e-06	-1.9500000000000002
	279.0	-1.9750000000000005	1.0	1.805638132773277e-05	1.8064209280281675e-06	0.005000555509131844	4.959089577214035e-06	-1.9750000000000005
	280.0	-2.0	1.0	2.508801423301707e-05	3.365662207552405e-06	0.005002470447715905	4.870831980952294e-06	-2.0
	281.0	-2.0250000000000004	1.0	1.4141146291823454e-05	3.0742953771213e-06	0.00499023274637468	4.64983230603939e-06	-2.0250000000000004
	282.0	-2.05	1.0	1.548809312767236e-05	4.148773493432655e-06	0.00499274018019877	5.053434662621327e-06	-2.05
	283.0	-2.075	1.0	2.797865429991045e-05	2.034646370726895e-06	0.005004171141929651	5.06084973467745e-06	-2.075
	284.0	-2.1000000000000005	1.0	3.276803711792764e-05	3.4644728569640237e-06	0.005006110153451867	5.504880988939181e-06	-2.1000000000000005
	285.0	-2.125	1.0	3.057035184676394e-05	2.6671413817849784e-06	0.0049951264436470045	4.979358499057678e-06	-2.125
	286.0	-2.1500000000000004	1.0	4.29819236004002e-05	2.5487631850468475e-06	0.004998388532268022	4.98353885600295e-06	-2.1500000000000004
	287.0	-2.175	1.0	4.44770566715932e-05	2.081250914891743e-06	0.005003728159084429	4.996175355091873e-06	-2.175
	288.0	-2.2	1.0	4.293538364941525e-05	2.6402920116652574e-06	0.0049958039575763126	5.134556044771779e-06	-2.2
	289.0	-2.2250000000000005	1.0	5.832907674709671e-05	2.397284288676259e-06	0.005006065453600014	5.2324758637030175e-06	-2.2250000000000005
	290.0	-2.25	1.0	4.3141275686580626e-05	2.4985692096915403e-06	0.00499725450839988	4.964882037374554e-06	-2.25
	291.0	-2.2750000000000004	1.0	5.3205831899458076e-05	2.337181820059895e-06	0.005001276400859048	5.040139335922827e-06	-2.2750000000000004
	292.0	-2.3000000000000007	1.0	5.7240811946197594e-05	2.6488492536570212e-06	0.004996138873740588	5.315273713775743e-06	-2.3000000000000007
	293.0	-2.325	1.0	6.565209477754385e-05	1.8074524825660792e-06	0.005002995469869983	4.905699691630669e-06	-2.325
	294.0	-2.3500000000000005	1.0	5.9619743549803305e-05	2.016500558962902e-06	0.005000690283269153	5.043095595631276e-06	-2.3500000000000005
	295.0	-2.375	1.0	6.265326254573054e-05	2.6098406509104302e-06	0.0050037254337502194	5.366088281946189e-06	-2.375
	296.0	-2.4000000000000004	1.0	6.351100620514429e-05	2.21236042215278e-06	0.005003016075715445	4.816230861123037e-06	-2.4000000000000004
	297.0	-2.4250000000000007	1.0	6.446388744164926e-05	2.1162261041153193e-06	0.005001828922370452	4.980712361597952e-06	-2.4250000000000007
	298.0	-2.45	1.0	6.736450520844389e-05	9.251243706123858e-07	0.005010276624059584	4.921611394477127e-06	-2.45
	299.0	-2.4750000000000005	1.0	6.608866024537071e-05	1.7464863753696769e-06	0.005001675621522435	5.1205459642827885e-06	-2.4750000000000005
	300.0	-2.5	1.0	6.898337080504936e-05	2.132297253577932e-06	0.0050036443548715686	4.662818324095186e-06	-2.5
	301.0	-2.475	2.0	6.492679491085771e-05	2.0869725419387835e-06	0.005001538251658299	5.149205283814627e-06	-2.475
	302.0	-2.45	2.0	6.452676756463365e-05	2.1970325428630063e-06	0.004995268794110714	5.195917463367347e-06	-2.45
	303.0	-2.425	2.0	6.099595186473461e-05	1.5393068682501313e-06	0.0050029191852299275	5.2176974333385755e-06	-2.425
	304.0	-2.4	2.0	7.000353021175174e-05	2.09665132720199e-06	0.004991086502728386	4.921941042646062e-06	-2.4
	305.0	-2.375	2.0	6.367937512439446e-05	2.2854561141401456e-06	0.004999736101003995	5.034259057401344e-06	-2.375
	306.0	-2.35	2.0	6.783174163847984e-05	2.5378122928237164e-06	0.005001005720255241	5.190762278010286e-06	-2.35
	307.0	-2.325	2.0	6.0845403745745324e-05	1.6143552353318792e-06	0.0049993625049996274	5.1764462555672045e-06	-2.325
	308.0	-2.3	2.0	5.7801571860874915e-05	2.3254123319472947e-06	0.004992746515385863	4.85263873860941e-06	-2.3
	309.0	-2.275	2.0	5.312310043094005e-05	2.4413990921357067e-06	0.004998978449229947	5.2203923412816e-06	-2.275
	310.0	-2.25	2.0	4.908062200796641e-05	2.086328650533187e-06	0.004996966224101697	4.9058376373643925e-06	-2.25
	311.0	-2.225	2.0	5.4150383880358045e-05	2.14237664410349e-06	0.005005144088388213	5.152300105424626e-06	-2.225
	312.0	-2.2	2.0	4.345812295586622e-05	2.4911653599809033e-06	0.005000971456380185	5.131475430767082e-06	-2.2
	313.0	-2.175	2.0	4.75828035886571e-05	2.4879357916893186e-06	0.005003435398762132	4.940021143679379e-06	-2.175
	314.0	-2.15	2.0	3.297130593016885e-05	3.21239588381169e-06	0.0049964488309381105	5.184512999307088e-06	-2.15
	315.0	-2.125	2.0	3.907183446628333e-05	2.534160829707049e-06	0.005003846679718589	5.181168193639974e-06	-2.125
	316.0	-2.1	2.0	3.901305767185169e-05	2.6200522797164797e-06	0.0050023567821869475	5.309334822005594e-06	-2.1
	317.0	-2.075	2.0	2.378408422198945e-05	2.520570111706037e-06	0.005004896305474234	4.964603880418898e-06	-2.075
	318.0	-2.05	2.0	1.8432041360447113e-05	3.7805433607881496e-06	0.004996152299424929	4.9026629454478986e-06	-2.05
	319.0	-2.025	2.0	1.548800986163761e-05	4.11430220276643e-06	0.004995451376398106	5.014091981663474e-06	-2.025
	320.0	-2.0	2.0	3.201942912609596e-06	7.082081353726527e-06	0.005004461015055819	4.784411862224692e-06	-2.0
	321.0	-1.975	2.0	2.332577571629169e-05	2.916403440410677e-06	0.005002299791337649	5.1505785444981345e-06	-1.975
	322.0	-1.95	2.0	2.508801777212677e-05	3.542764241928869e-06	0.005004551755930818	5.129265723821084e-06	-1.95
	323.0	-1.9249999999999998	2.0	2.2435447918823608e-05	3.5131037645014337e-06	0.005002285774578583	5.342241319462538e-06	-1.9249999999999998
	324.0	-1.9	2.0	2.0522363604335366e-05	2.5409764191395593e-06	0.004998413239135167	4.9042562574339416e-06	-1.9
	325.0	-1.875	2.0	3.285696209160779e-05	3.010754323395001e-06	0.004989203244955487	4.806046694062047e-06	-1.875
	326.0	-1.85	2.0	4.270004207225272e-05	2.6160801229690107e-06	0.004993441535861277	4.972419293285705e-06	-1.85
	327.0	-1.825	2.0	4.777069921516675e-05	2.4371877453464073e-06	0.0050008692439815405	4.9194010806981165e-06	-1.825
	328.0	-1.7999999999999998	2.0	5.706732826162204e-05	2.4648571165554175e-06	0.005006796357885136	4.9016192007232475e-06	-1.7999999999999998
	329.0	-1.775	2.0	6.34456414454431e-05	2.2352367288217474e-06	0.005004109343746741	4.842021390084954e-06	-1.775
	330.0	-1.75	2.0	7.107081286842941e-05	1.932406700670736e-06	0.0049975640446467485	5.033969995770218e-06	-1.75
	331.0	-1.725	2.0	7.492462885961094e-05	2.350759998298255e-06	0.0050064860004843635	5.2505217699513066e-06	-1.725
	332.0	-1.7	2.0	7.505757561578546e-05	2.2822265974307503e-06	0.00499847820759091	5.127669378811198e-06	-1.7
	333.0	-1.6749999999999998	2.0	8.652800647598415e-05	2.3280201412718757e-06	0.005007354024564301	5.145471712073749e-06	-1.6749999999999998
	334.0	-1.65	2.0	8.292028620129668e-05	2.0146817688952087e-06	0.004996044303120911	5.157187026326476e-06	-1.65
	335.0	-1.625	2.0	9.534445127202788e-05	2.02115794293849e-06	0.004998336590911682	5.048200720726343e-06	-1.625
	336.0	-1.6	2.0	9.572707754760935e-05	1.9290993724199485e-06	0.004993926213341453	4.924869235858977e-06	-1.6
	337.0	-1.575	2.0	0.00010277506446610698	2.003062227344226e-06	0.004996768244958267	5.212883114950864e-06	-1.575
	338.0	-1.5499999999999998	2.0	9.88498910590348e-05	1.406497666514833e-06	0.00500090111952959	5.081790174323632e-06	-1.5499999999999998
	339.0	-1.525	2.0	0.00010284651773711071	1.9283360537890625e-06	0.004999874324335914	5.042052322381109e-06	-1.525
	340.0	-1.5	2.0	0.00010510906721409261	1.5951003242774902e-06	0.005002921115216201	5.0283307572709e-06	-1.5
	341.0	-1.4749999999999999	2.0	0.0001088381143948054	2.123197755541706e-06	0.00499868268960387	5.294271812587285e-06	-1.4749999999999999
	342.0	-1.45	2.0	0.00011168200655634418	1.8442595526176089e-06	0.005001064116114068	5.441071650502785e-06	-1.45
	343.0	-1.425	2.0	0.00011190143531450838	1.7040892812185162e-06	0.004993425524809366	5.115645124170061e-06	-1.425
	344.0	-1.4	2.0	0.00011028611234753321	1.9040187961899117e-06	0.004997260339852173	5.1035131975259616e-06	-1.4
	345.0	-1.375	2.0	0.00010761669815271134	2.4244670646609467e-07	0.00499238365777659	5.049952317007871e-06	-1.375
	346.0	-1.3499999999999999	2.0	0.00011280275034854596	1.5979542122232289e-06	0.004996028612060666	5.284234562272853e-06	-1.3499999999999999
	347.0	-1.325	2.0	0.0001063084697576698	1.306510648126834e-06	0.004999275931829622	5.0726283740096335e-06	-1.325
	348.0	-1.2999999999999998	2.0	0.00010304131894675395	2.021765377824376e-06	0.005009351082235412	5.358678795401743e-06	-1.2999999999999998
	349.0	-1.275	2.0	9.495043041333963e-05	2.1550793054167365e-06	0.0049918638371101755	5.260020778127836e-06	-1.275
	350.0	-1.25	2.0	9.556276477235646e-05	2.0363215545677653e-06	0.00500183389703936	5.155090150459623e-06	-1.25
	351.0	-1.2249999999999999	2.0	8.399710610430065e-05	1.7571498112583724e-06	0.004999780673877267	5.0075722346761364e-06	-1.2249999999999999
	352.0	-1.2	2.0	8.157859271692248e-05	2.1803724782105337e-06	0.0049985602142267275	5.088166304261125e-06	-1.2
	353.0	-1.1749999999999998	2.0	7.112455667764645e-05	1.9346660611552115e-06	0.004997833497721272	5.072194744488087e-06	-1.1749999999999998
	354.0	-1.15	2.0	6.998970424611514e-05	2.2234562231557254e-06	0.004997096482091545	5.219158766665096e-06	-1.15
	355.0	-1.125	2.0	5.648372740165264e-05	2.7053540780361523e-06	0.004999809265325381	5.179407995075681e-06	-1.125
	356.0	-1.0999999999999999	2.0	5.1406853002742715e-05	2.8507354357495593e-06	0.005010957871324261	5.352330649980767e-06	-1.0999999999999999
	357.0	-1.075	2.0	4.45669692426675e-05	2.072134460913304e-06	0.005001315513238282	5.061107220450022e-06	-1.075
	358.0	-1.0499999999999998	2.0	3.1298528339612394e-05	2.349873600642472e-06	0.004999520398957349	5.043382959024895e-06	-1.0499999999999998
